MPCode	MP0311	MP0313	MP0315	MP0317	MP0319	MP0321	MP0323	MP0528	MP0530	MP0532	MP0534	MP0536	MP0538	MP0540	MP0778	MP0780	MP0782	MP0784	MP0786	MP0788	MP0790	MP0878	MP0880	MP0882	MP0884	MP0886	MP0888	MP1154	MP1162	MP1164	MP1166	MP1174	MP1176	MP1178	MP1409	MP1411	MP1413	MP1415	MP1417	MP1419	MP1421	MP1517	MP1519	MP1521	MP1523	MP1525	MP1527	MP1529	MP1672	MP1674	MP1676	MP1678	MP1680	MP1682	MP1684	MP1845	MP1847	MP1849	MP1851	MP1853	MP1855	MP1857	MP2231	MP2233bis	MP2235	MP2237	MP2239	MP2241	MP2243	MP2809	MP2811	MP2813	MP2815	MP2817	MP2819	MP2821
MP-RGC-v4_052194528	0.0	0.0	0.0	0.0	0.0	0.0	0.000329219413096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.07908346566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00410011664075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059172114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00213520209404	0.00891267231124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059182300	0.0	0.0	0.0	0.0	8.98829874032e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218063753002	0.020007703823	0.00752207683157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059193945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163738630295	0.00168456371143	0.0	0.0	0.0	0.0	0.0	7.63977953432e-05	0.0	0.0	0.0
MP-RGC-v4_059206276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000654192465993	0.0100433340045	0.00195952697502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059314263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103322658037	0.00212340225224	0.0174276234581	0.00304516828773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059524102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00602161344147	0.000727299001283	0.0	0.0	0.0	0.0	7.24641414574e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059705514	0.0	0.0	0.0	0.00010416989786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215931480055	0.000415591275183	9.64181964471e-05	0.0	0.0	0.0	0.000351743759414	0.000230233204828	0.0	0.0	0.0	0.0	0.0	0.00340770781282	0.000398649204668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059731200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78029563161e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00568386621767	0.00735591662362	0.000516891050311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059742705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85728048445e-05	0.0	0.0	0.0	0.0	0.000353068318271	0.0	0.0	0.0	0.0	0.0	0.00663055364449	0.00619488045943	0.000456069554265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059744108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000309999087362	9.58941540155e-05	0.0	0.0	0.0	0.00023322090194	0.00011449118372	9.26779282966e-05	0.0	0.0	0.0	0.0	0.0045917973229	0.000555076206568	0.00038029389126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059762434	0.0	0.0	0.0	0.0	9.47623927882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112901547033	0.0	0.000100825869699	0.0	0.0	0.0	0.000245215443439	0.0	0.0	0.0	0.0	0.0	0.0	0.00701200951105	0.00742034859799	0.000333209712406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059811674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163023400362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059815684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.72150585445e-05	0.0	0.0	0.0	0.0	0.000116068255072	0.0	0.0	0.0	0.0	0.0	0.00277085370122	0.00369788757671	0.000128510950948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059862107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00217649633631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059866557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00410306453754	0.00495996638332	0.000396453712127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_059967495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018643514344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_060096225	0.0	0.0	0.0	0.0	0.00280921772701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000313345833943	0.0	0.0	0.0	0.0	8.74885445585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000323897812815	0.000831181409569	0.00163910944547	0.0	0.0	0.0	0.0	0.000575583644062	0.000745474543669	0.0	0.0	0.0	0.0	0.0	0.0	0.00248541739556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_061139611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16892184413e-05	0.0	0.0	0.0	0.0	0.0	0.000242372415261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65854909644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050173942886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MP-RGC-v4_064893283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159197292245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000110875687291	0.0	0.0	0.0	0.000340380013711	9.78846175305e-05	0.0	0.0	0.0	7.92219532901e-05	0.00013653796764	0.00183105561081	0.00504333862014	0.000112087017634	0.0	9.24831047244e-05	6.31396612658e-05	0.0
MP-RGC-v4_065780610	6.37248093303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000175938289513	0.000326165353279	0.0	0.0	0.0	0.0	8.11835992908e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243495486393	0.00155841633715	6.75786110148e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117892168853	0.0	9.36963861832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029235274616	0.0	0.000117013927933	0.000151116355055	0.00154477116258	0.0	0.0
MP-RGC-v4_067812523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.94436065668e-05	0.000497448021014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00130491015566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52667389703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017149224592	0.0	0.0	0.0	0.00206149774905	0.0	0.0
MP-RGC-v4_067859991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023843551044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000308622519323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00619302267381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000661325407219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00623579032674	0.0	0.0	0.00114279113517	0.00535428944955	0.0	0.0
MP-RGC-v4_067950009	0.0	0.0	0.000119754413476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013317535545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000181936425902	0.00286692489204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158256945895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132715351119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116268314644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000930214511118	0.0	0.0	0.000234402382878	0.00349438581324	0.0	0.0
